transaction_id,timestamp,payment_method,amount,currency,merchant,region,customer_id,is_fraud
c0fb840d,2026-09-06 12:44:00,Card,624.56,EUR,Shopify Store,North America,CUST-9421,0
9634ecc2,2026-09-06 12:52:00,Wallet,501.36,EUR,Pharmacy Plus,Eastern Europe,CUST-2074,0
712e2182,2026-09-06 12:53:00,ACH,535.28,USD,Uber,Southern Europe,CUST-2381,0
96c97d6b,2026-09-06 13:11:00,Wallet,652.13,EUR,Fashion Outlet,Southern Europe,CUST-7833,0
19aa524c,2026-09-06 13:12:00,ACH,732.65,EUR,GameStore,North America,CUST-9566,0
acdb0444,2026-09-06 13:13:00,Wallet,108.31,EUR,GameStore,North America,CUST-3219,0
3ca80156,2026-09-06 13:29:00,Wallet,31.34,EUR,Travel Booking,Southern Europe,CUST-6922,0
c462e732,2026-09-06 13:32:00,ACH,542.99,USD,Grocery Mart,Eastern Europe,CUST-5631,0
b3fc8624,2026-09-06 13:36:00,Wallet,78.15,USD,Shopify Store,Western Europe,CUST-7485,0
4dcbaa71,2026-09-06 14:00:00,ACH,627.09,USD,Amazon,Northern Europe,CUST-8522,0
ee3fe7dd,2026-09-06 14:11:00,Card,647.81,USD,Amazon,Northern Europe,CUST-5635,0
3fa94a64,2026-09-06 14:13:00,ACH,664.9,USD,Travel Booking,Northern Europe,CUST-7531,0
fa46a3a2,2026-09-06 14:16:00,ACH,408.23,USD,Shopify Store,Southern Europe,CUST-3087,0
6a4507e2,2026-09-06 14:25:00,Wallet,504.22,USD,Amazon,North America,CUST-2177,0
87cfd434,2026-09-06 14:27:00,ACH,657.74,EUR,Fashion Outlet,Eastern Europe,CUST-1569,0
940bafd0,2026-09-06 14:34:00,Card,557.48,USD,Fashion Outlet,North America,CUST-7482,0
e0e799f8,2026-09-06 14:36:00,Card,440.82,USD,Local Coffee Shop,Northern Europe,CUST-3012,0
e5422178,2026-09-06 14:36:00,Card,564.53,EUR,Grocery Mart,Eastern Europe,CUST-1567,0
bf8a4c7b,2026-09-06 14:40:00,Wallet,87.88,USD,Grocery Mart,Western Europe,CUST-8168,0
d54e381d,2026-09-06 14:43:00,Card,294.94,EUR,Grocery Mart,Southern Europe,CUST-3450,0
00aabce4,2026-09-06 14:49:00,ACH,37.02,USD,Grocery Mart,Eastern Europe,CUST-9298,0
5f15b288,2026-09-06 14:58:00,Card,356.76,EUR,Electronics Hub,Western Europe,CUST-7185,0
455aff5f,2026-09-06 15:03:00,Wallet,644.33,USD,Netflix,Northern Europe,CUST-9436,0
bc4b43d8,2026-09-06 15:08:00,Card,390.04,EUR,GameStore,Northern Europe,CUST-5349,0
3f556acf,2026-09-06 15:12:00,ACH,419.61,EUR,Fashion Outlet,North America,CUST-6782,0
0dd76ab8,2026-09-06 15:13:00,Wallet,565.99,EUR,Travel Booking,Western Europe,CUST-4628,0
6a30196e,2026-09-06 15:15:00,Card,348.04,USD,Pharmacy Plus,Southern Europe,CUST-6601,0
e901549b,2026-09-06 15:16:00,Wallet,206.83,USD,Local Coffee Shop,Western Europe,CUST-6392,0
9716fc71,2026-09-06 15:19:00,Wallet,136.42,EUR,Local Coffee Shop,Southern Europe,CUST-4249,0
bafc7700,2026-09-06 15:21:00,Card,250.88,USD,Pharmacy Plus,North America,CUST-6053,0
e90c146a,2026-09-06 15:26:00,Wallet,729.25,EUR,Fashion Outlet,North America,CUST-4495,0
e1322e6d,2026-09-06 15:29:00,ACH,724.07,USD,GameStore,Southern Europe,CUST-7080,0
dce8ab5c,2026-09-06 15:31:00,Wallet,589.23,EUR,Local Coffee Shop,Western Europe,CUST-1972,0
4a32b3b7,2026-09-06 15:31:00,Wallet,138.41,USD,Local Coffee Shop,Southern Europe,CUST-1253,0
f3f69ad5,2026-09-06 15:39:00,Wallet,689.97,USD,Shopify Store,Southern Europe,CUST-8140,0
5d5e344a,2026-09-06 15:42:00,Card,36.81,USD,Netflix,North America,CUST-9683,0
289fcf93,2026-09-06 15:43:00,Card,745.44,EUR,Amazon,North America,CUST-9615,0
ce0ca3ed,2026-09-06 15:44:00,Wallet,6.39,USD,Electronics Hub,Northern Europe,CUST-1081,0
f26bca93,2026-09-06 15:57:00,Card,733.64,USD,Travel Booking,North America,CUST-2611,0
8eed7449,2026-09-06 15:57:00,ACH,304.52,USD,Pharmacy Plus,Northern Europe,CUST-5342,0
b450e4f1,2026-09-06 15:57:00,ACH,508.35,USD,GameStore,Northern Europe,CUST-8298,0
0579d8fc,2026-09-06 16:02:00,Wallet,192.26,USD,Amazon,Southern Europe,CUST-3645,0
ca9d72e1,2026-09-06 16:04:00,ACH,134.59,EUR,Shopify Store,Northern Europe,CUST-1340,0
11176283,2026-09-06 16:08:00,ACH,72.92,EUR,Spotify,Western Europe,CUST-9351,0
12ee074c,2026-09-06 16:13:00,ACH,180.58,EUR,Grocery Mart,Eastern Europe,CUST-1593,0
ff2b6dc4,2026-09-06 16:14:00,Wallet,275.43,USD,Fashion Outlet,Eastern Europe,CUST-9386,0
c4a4aae1,2026-09-06 16:20:00,ACH,522.18,USD,Local Coffee Shop,Western Europe,CUST-5683,0
b69d178b,2026-09-06 16:21:00,Card,29.29,USD,GameStore,Northern Europe,CUST-6995,0
c8d1c01c,2026-09-06 16:23:00,Card,9.5,USD,Shopify Store,Eastern Europe,CUST-3258,0
0906d044,2026-09-06 16:39:00,ACH,528.82,EUR,Netflix,North America,CUST-1863,0
a1b0a852,2026-09-06 16:40:00,Wallet,228.22,USD,Electronics Hub,Southern Europe,CUST-3013,0
555e643e,2026-09-06 16:50:00,ACH,69.47,EUR,Shopify Store,Northern Europe,CUST-8558,0
b712ffc1,2026-09-06 16:55:00,ACH,648.37,USD,Grocery Mart,Southern Europe,CUST-2829,0
c6d32c5d,2026-09-06 16:57:00,Wallet,215.23,USD,Local Coffee Shop,Western Europe,CUST-4228,0
ba759088,2026-09-06 17:05:00,Card,627.89,USD,Local Coffee Shop,Eastern Europe,CUST-2316,0
32419909,2026-09-06 17:06:00,Wallet,434.61,EUR,Grocery Mart,Southern Europe,CUST-3187,0
b9293949,2026-09-06 17:13:00,Wallet,378.48,EUR,Netflix,North America,CUST-1116,0
af2ec91b,2026-09-06 17:30:00,Wallet,409.53,USD,Spotify,Western Europe,CUST-4543,0
69364031,2026-09-06 17:45:00,Wallet,391.11,USD,Travel Booking,Southern Europe,CUST-6400,0
5cc4515b,2026-09-06 17:46:00,Wallet,167.02,EUR,Netflix,North America,CUST-4019,0
6b9c61cd,2026-09-06 17:47:00,ACH,473.59,USD,Shopify Store,Southern Europe,CUST-9459,0
03ed3086,2026-09-06 17:48:00,ACH,401.75,EUR,Netflix,North America,CUST-8937,0
f5169a30,2026-09-06 17:49:00,Wallet,51.86,EUR,Netflix,Southern Europe,CUST-5282,0
400e2f00,2026-09-06 17:54:00,ACH,162.98,EUR,Grocery Mart,Southern Europe,CUST-9996,0
fbb2c926,2026-09-06 17:56:00,Wallet,239.32,USD,Uber,North America,CUST-5346,0
3bd899b0,2026-09-06 18:01:00,Card,114.71,USD,Travel Booking,North America,CUST-2822,0
d1f9008c,2026-09-06 18:04:00,Card,702.47,USD,Netflix,Western Europe,CUST-4973,0
b40d2761,2026-09-06 18:04:00,Wallet,162.01,EUR,Electronics Hub,Western Europe,CUST-1609,0
cecffd72,2026-09-06 18:08:00,Wallet,331.02,EUR,Amazon,Northern Europe,CUST-8855,0
2d142ae4,2026-09-06 18:09:00,ACH,551.02,EUR,Amazon,Northern Europe,CUST-8122,0
efe822f2,2026-09-06 18:12:00,ACH,748.78,EUR,Netflix,Northern Europe,CUST-3460,0
0e5088c4,2026-09-06 18:13:00,Card,686.45,USD,Uber,North America,CUST-9149,0
e9dd16c8,2026-09-06 18:14:00,Wallet,764.9,EUR,Fashion Outlet,Eastern Europe,CUST-7315,0
639d506b,2026-09-06 18:30:00,Wallet,633.14,USD,Netflix,North America,CUST-7996,0
f7782659,2026-09-06 18:32:00,ACH,522.69,EUR,Uber,Western Europe,CUST-8674,0
55145378,2026-09-06 18:46:00,Wallet,379.91,USD,Local Coffee Shop,Western Europe,CUST-4470,0
fd1e742a,2026-09-06 18:58:00,Wallet,147.21,EUR,Uber,Northern Europe,CUST-6416,0
38f67f71,2026-09-06 19:01:00,Card,558.04,USD,Netflix,Eastern Europe,CUST-9200,0
bc43cf9a,2026-09-06 19:07:00,ACH,88.64,EUR,Shopify Store,Western Europe,CUST-1870,0
6e6e88b6,2026-09-06 19:18:00,Card,199.75,USD,Amazon,Northern Europe,CUST-6175,0
7c6ea129,2026-09-06 19:20:00,Card,249.46,EUR,Electronics Hub,Northern Europe,CUST-5033,0
95946bae,2026-09-06 19:20:00,Card,658.32,EUR,Local Coffee Shop,Eastern Europe,CUST-8601,0
5b5faf64,2026-09-06 19:30:00,ACH,380.15,EUR,Travel Booking,Eastern Europe,CUST-2686,0
b4e81d8b,2026-09-06 19:35:00,Wallet,398.09,USD,Uber,Western Europe,CUST-1984,0
bc4a2100,2026-09-06 19:42:00,Wallet,116.93,EUR,Travel Booking,Southern Europe,CUST-9593,0
c8948b56,2026-09-06 19:42:00,Wallet,658.65,USD,Local Coffee Shop,Southern Europe,CUST-7709,0
f6441da1,2026-09-06 19:44:00,ACH,437.9,EUR,Local Coffee Shop,Eastern Europe,CUST-9638,0
6bc44bde,2026-09-06 19:48:00,ACH,460.63,USD,Spotify,Northern Europe,CUST-7463,0
f2b0e60a,2026-09-06 19:51:00,ACH,292.14,USD,Fashion Outlet,Western Europe,CUST-1961,0
ef1b6edc,2026-09-06 19:53:00,ACH,589.36,USD,Netflix,North America,CUST-6077,0
48f9306e,2026-09-06 19:55:00,ACH,420.97,EUR,Grocery Mart,North America,CUST-4065,0
651af518,2026-09-06 19:56:00,ACH,44.1,USD,Travel Booking,Northern Europe,CUST-1812,0
007cc472,2026-09-06 20:08:00,Wallet,614.8,EUR,Spotify,Western Europe,CUST-8934,0
7c42afce,2026-09-06 20:13:00,ACH,137.81,USD,Spotify,Eastern Europe,CUST-4823,0
249552bf,2026-09-06 20:38:00,ACH,481.47,USD,Shopify Store,Eastern Europe,CUST-9897,0
65dc13ae,2026-09-06 20:43:00,ACH,127.46,EUR,Grocery Mart,North America,CUST-4729,0
bbc19449,2026-09-06 21:03:00,ACH,29.56,EUR,Local Coffee Shop,Eastern Europe,CUST-6065,0
d2d86eb3,2026-09-06 21:08:00,ACH,243.85,EUR,Electronics Hub,North America,CUST-7365,0
333c735a,2026-09-06 21:11:00,Card,108.47,USD,Pharmacy Plus,North America,CUST-2612,0
ff95d151,2026-09-06 21:11:00,ACH,72.95,USD,Fashion Outlet,Southern Europe,CUST-3486,0
df698a39,2026-09-06 21:18:00,Card,380.82,EUR,GameStore,North America,CUST-1808,0
80dae25e,2026-09-06 21:26:00,Card,609.03,USD,Uber,Eastern Europe,CUST-5061,0
94286f7d,2026-09-06 21:30:00,Card,308.03,USD,Spotify,Northern Europe,CUST-2500,0
30ee55aa,2026-09-06 21:32:00,ACH,407.17,EUR,Spotify,Southern Europe,CUST-7314,0
1cd9c33c,2026-09-06 21:42:00,ACH,321.88,EUR,Local Coffee Shop,Eastern Europe,CUST-3109,0
e02d0f5c,2026-09-06 21:43:00,ACH,620.5,EUR,Netflix,Southern Europe,CUST-3243,0
ce4a5340,2026-09-06 21:49:00,Card,13.42,USD,Netflix,North America,CUST-5380,0
08b1c56f,2026-09-06 21:52:00,Card,421.3,EUR,Fashion Outlet,Southern Europe,CUST-9136,0
3fefe988,2026-09-06 21:53:00,ACH,410.02,EUR,Travel Booking,Southern Europe,CUST-4452,0
092a78cd,2026-09-06 22:05:00,Wallet,151.55,EUR,GameStore,North America,CUST-7181,0
d4f77af1,2026-09-06 22:11:00,ACH,373.11,USD,Pharmacy Plus,Eastern Europe,CUST-1870,0
50c509d6,2026-09-06 22:25:00,ACH,176.27,EUR,Netflix,Eastern Europe,CUST-7581,0
e0ec744a,2026-09-06 22:29:00,ACH,98.54,USD,Local Coffee Shop,Western Europe,CUST-5590,0
6ad8cf9d,2026-09-06 22:34:00,Wallet,187.41,USD,Electronics Hub,Western Europe,CUST-8547,0
0e2b2376,2026-09-06 22:36:00,Wallet,251.23,EUR,Local Coffee Shop,North America,CUST-2230,0
5bc2025d,2026-09-06 22:45:00,Card,588.58,USD,Shopify Store,Northern Europe,CUST-2698,0
bdbee530,2026-09-06 22:53:00,Card,323.38,EUR,Travel Booking,Northern Europe,CUST-9192,0
06007905,2026-09-06 22:56:00,Wallet,638.94,USD,Spotify,Southern Europe,CUST-4728,0
726ff70c,2026-09-06 23:03:00,ACH,474.37,USD,GameStore,North America,CUST-4445,0
05d58675,2026-09-06 23:17:00,Card,469.34,USD,Uber,Western Europe,CUST-9810,0
fc45f12d,2026-09-06 23:23:00,Wallet,739.15,USD,Grocery Mart,Eastern Europe,CUST-8703,0
431a8063,2026-09-06 23:39:00,Wallet,772.43,EUR,GameStore,Southern Europe,CUST-7889,0
55723409,2026-09-06 23:43:00,Card,119.37,EUR,Travel Booking,Northern Europe,CUST-8469,0
18740bd3,2026-09-06 23:50:00,Card,486.95,EUR,Uber,Southern Europe,CUST-1887,0
e8651db6,2026-09-07 00:03:00,Wallet,730.07,USD,Shopify Store,Southern Europe,CUST-4069,0
f0991e89,2026-09-07 00:03:00,Card,40.78,EUR,Travel Booking,Southern Europe,CUST-9558,0
8082d0bc,2026-09-07 00:11:00,Card,394.17,EUR,Travel Booking,Northern Europe,CUST-9381,0
cb9976a2,2026-09-07 00:14:00,Wallet,371.56,USD,Amazon,North America,CUST-3130,0
b19b6579,2026-09-07 00:33:00,ACH,279.11,EUR,Pharmacy Plus,Western Europe,CUST-9259,0
f35ecd1d,2026-09-07 00:34:00,ACH,468.28,EUR,Uber,North America,CUST-5782,0
0cbdc6dd,2026-09-07 00:50:00,Card,232.14,EUR,Local Coffee Shop,Southern Europe,CUST-1074,0
1951efd6,2026-09-07 00:55:00,Card,243.9,USD,Local Coffee Shop,Western Europe,CUST-3878,0
c2457883,2026-09-07 00:59:00,ACH,494.53,EUR,Amazon,Southern Europe,CUST-4256,0
9f540197,2026-09-07 01:17:00,Wallet,164.13,EUR,Uber,Northern Europe,CUST-3182,0
83567591,2026-09-07 01:20:00,ACH,456.74,USD,Netflix,Northern Europe,CUST-4315,0
24424c15,2026-09-07 01:37:00,Wallet,431.55,USD,Amazon,Western Europe,CUST-8634,0
25201e60,2026-09-07 01:39:00,Card,737.12,EUR,Fashion Outlet,Eastern Europe,CUST-3897,0
2dd7a0f6,2026-09-07 01:41:00,Wallet,284.48,EUR,Travel Booking,North America,CUST-5424,0
f339752a,2026-09-07 01:43:00,Wallet,526.34,EUR,Uber,North America,CUST-4787,0
381322ee,2026-09-07 01:47:00,ACH,681.39,USD,Fashion Outlet,North America,CUST-3431,0
a3af7dab,2026-09-07 01:50:00,Wallet,463.6,USD,Electronics Hub,Southern Europe,CUST-5792,0
0997f330,2026-09-07 01:52:00,Card,571.14,EUR,Uber,North America,CUST-6523,0
be34b948,2026-09-07 02:00:00,ACH,649.53,EUR,Uber,Eastern Europe,CUST-2758,0
b8d0e3e4,2026-09-07 02:00:00,ACH,192.93,EUR,GameStore,Western Europe,CUST-9608,0
8437318e,2026-09-07 02:06:00,Wallet,577.38,EUR,Grocery Mart,Eastern Europe,CUST-6248,0
60d709e2,2026-09-07 02:10:00,ACH,85.38,EUR,GameStore,Western Europe,CUST-8724,0
69e34f3e,2026-09-07 02:20:00,ACH,509.24,USD,Shopify Store,Eastern Europe,CUST-7271,0
43b0abb9,2026-09-07 02:21:00,ACH,552.3,USD,Travel Booking,Eastern Europe,CUST-9213,0
cf9b9dc1,2026-09-07 02:22:00,ACH,429.77,USD,Electronics Hub,Eastern Europe,CUST-3626,0
bcb74370,2026-09-07 02:24:00,ACH,599.16,EUR,Grocery Mart,Northern Europe,CUST-2124,0
57c2e304,2026-09-07 02:27:00,Wallet,596.1,EUR,Pharmacy Plus,Western Europe,CUST-9003,0
1f17d85f,2026-09-07 02:28:00,Wallet,236.83,EUR,Pharmacy Plus,Northern Europe,CUST-1448,0
083a491e,2026-09-07 02:54:00,ACH,353.58,EUR,Grocery Mart,Northern Europe,CUST-6133,0
643dcf9d,2026-09-07 02:59:00,Card,755.15,EUR,Travel Booking,Northern Europe,CUST-7090,0
e343fbb5,2026-09-07 03:02:00,Card,520.61,USD,Uber,Southern Europe,CUST-7836,0
01cedeb9,2026-09-07 03:02:00,Card,397.18,EUR,Grocery Mart,North America,CUST-1508,0
a35699ec,2026-09-07 03:09:00,Wallet,108.3,EUR,Pharmacy Plus,Western Europe,CUST-1134,0
12bb8e78,2026-09-07 03:22:00,Wallet,476.15,EUR,Electronics Hub,Western Europe,CUST-1500,0
7d70e8c2,2026-09-07 03:24:00,ACH,289.51,EUR,Amazon,Eastern Europe,CUST-2247,0
669245f2,2026-09-07 03:28:00,ACH,196.95,USD,Shopify Store,Eastern Europe,CUST-6826,0
256e3777,2026-09-07 03:42:00,Wallet,127.79,USD,Electronics Hub,Western Europe,CUST-1675,0
45c7c8fa,2026-09-07 03:50:00,Wallet,272.26,USD,GameStore,Western Europe,CUST-3440,0
bccb8af9,2026-09-07 04:03:00,Wallet,595.91,EUR,GameStore,Eastern Europe,CUST-3131,0
737dd89b,2026-09-07 04:04:00,ACH,512.57,USD,GameStore,Southern Europe,CUST-5280,1
991e7b9f,2026-09-07 04:04:00,Wallet,355.48,USD,Spotify,Northern Europe,CUST-4643,0
1985b0a6,2026-09-07 04:13:00,Card,442.48,EUR,Netflix,Western Europe,CUST-7774,0
18f7040e,2026-09-07 04:13:00,Card,221.69,USD,Shopify Store,Eastern Europe,CUST-5824,0
096fcd1a,2026-09-07 04:22:00,Wallet,568.4,USD,Travel Booking,Eastern Europe,CUST-3461,0
d0243f1c,2026-09-07 04:24:00,Wallet,375.78,EUR,Travel Booking,North America,CUST-4235,0
fe447f6f,2026-09-07 04:27:00,Card,20.04,EUR,Grocery Mart,North America,CUST-9839,0
314765cd,2026-09-07 04:29:00,Wallet,77.57,USD,Fashion Outlet,Western Europe,CUST-3224,0
cd77eda3,2026-09-07 04:44:00,Wallet,59.75,EUR,Spotify,Northern Europe,CUST-8973,0
f594eadd,2026-09-07 04:48:00,Card,346.39,EUR,Amazon,North America,CUST-2712,0
8118c248,2026-09-07 05:01:00,ACH,480.6,USD,Grocery Mart,Eastern Europe,CUST-9206,0
f1fddb30,2026-09-07 05:05:00,Card,127.1,USD,Grocery Mart,Northern Europe,CUST-7526,0
a72256d7,2026-09-07 05:08:00,ACH,348.86,EUR,Spotify,Southern Europe,CUST-1483,0
a9823d60,2026-09-07 05:13:00,ACH,199.17,USD,Spotify,Southern Europe,CUST-3371,0
213a82af,2026-09-07 05:19:00,Wallet,2405.51,EUR,Pharmacy Plus,Western Europe,CUST-1821,1
fd91f59d,2026-09-07 05:34:00,Wallet,721.75,USD,Electronics Hub,Western Europe,CUST-6763,0
66ba4363,2026-09-07 05:38:00,ACH,510.32,USD,Amazon,North America,CUST-4103,0
229fb421,2026-09-07 05:44:00,Wallet,410.13,USD,GameStore,Northern Europe,CUST-6761,0
bef17b32,2026-09-07 05:48:00,Wallet,432.09,USD,Uber,North America,CUST-8638,0
3964605f,2026-09-07 05:58:00,Card,19.17,EUR,Fashion Outlet,Southern Europe,CUST-1531,0
5838200c,2026-09-07 06:01:00,ACH,778.22,EUR,Spotify,North America,CUST-6491,0
c55338e1,2026-09-07 06:04:00,Card,543.7,EUR,Shopify Store,North America,CUST-9313,0
291442e5,2026-09-07 06:08:00,Card,8.59,USD,Pharmacy Plus,Eastern Europe,CUST-9940,0
52be2d72,2026-09-07 06:21:00,Wallet,423.68,USD,Uber,Southern Europe,CUST-3545,0
a6e60aa0,2026-09-07 06:23:00,Wallet,152.71,USD,Grocery Mart,North America,CUST-7385,0
3201c21b,2026-09-07 06:24:00,ACH,542.02,USD,Pharmacy Plus,North America,CUST-1612,0
d43201fa,2026-09-07 06:24:00,Card,539.29,USD,Uber,Eastern Europe,CUST-2522,0
2a27062c,2026-09-07 06:32:00,Wallet,347.04,EUR,Netflix,Eastern Europe,CUST-4005,0
30872228,2026-09-07 06:41:00,Wallet,295.01,EUR,Shopify Store,Southern Europe,CUST-3339,0
8859aadd,2026-09-07 06:43:00,Wallet,667.04,EUR,Local Coffee Shop,Southern Europe,CUST-5109,0
e16e046b,2026-09-07 06:54:00,Card,423.0,EUR,Travel Booking,Western Europe,CUST-2548,0
f38097b6,2026-09-07 06:55:00,Wallet,393.0,EUR,Electronics Hub,Eastern Europe,CUST-4254,0
6975862e,2026-09-07 06:58:00,Card,287.83,USD,Spotify,Southern Europe,CUST-4745,0
24bb930e,2026-09-07 07:02:00,Card,454.52,USD,GameStore,North America,CUST-8856,0
8b65f358,2026-09-07 07:05:00,ACH,664.19,USD,Fashion Outlet,North America,CUST-7397,0
879604e9,2026-09-07 07:05:00,Card,292.54,USD,Electronics Hub,North America,CUST-9034,0
4d191e2a,2026-09-07 07:09:00,Card,758.29,EUR,Electronics Hub,Western Europe,CUST-2643,0
f081ada8,2026-09-07 07:12:00,Wallet,152.37,USD,Electronics Hub,Eastern Europe,CUST-8219,0
cc8d2773,2026-09-07 07:18:00,ACH,777.89,EUR,Uber,Eastern Europe,CUST-9946,0
0469952c,2026-09-07 07:28:00,Card,382.1,EUR,Electronics Hub,Western Europe,CUST-7616,0
15f3e8ca,2026-09-07 07:33:00,Card,228.71,USD,Local Coffee Shop,Eastern Europe,CUST-6583,0
422f0c8a,2026-09-07 07:37:00,Wallet,489.64,USD,Grocery Mart,Southern Europe,CUST-5256,0
d0508012,2026-09-07 07:45:00,Wallet,237.11,USD,Pharmacy Plus,Southern Europe,CUST-6190,0
84167de3,2026-09-07 08:06:00,ACH,409.01,USD,Local Coffee Shop,North America,CUST-2801,0
7e8a96f7,2026-09-07 08:10:00,ACH,347.18,USD,Fashion Outlet,Eastern Europe,CUST-5213,0
40631559,2026-09-07 08:19:00,ACH,350.82,USD,Pharmacy Plus,North America,CUST-7404,0
dccb3aa0,2026-09-07 08:27:00,ACH,656.65,USD,Shopify Store,Northern Europe,CUST-9600,0
cf26a17b,2026-09-07 08:29:00,Wallet,509.39,EUR,Grocery Mart,Southern Europe,CUST-8527,0
639be326,2026-09-07 08:34:00,Wallet,591.12,EUR,Netflix,North America,CUST-2262,0
19bcb932,2026-09-07 08:35:00,Wallet,943.08,USD,Electronics Hub,North America,CUST-1223,1
775c18fc,2026-09-07 08:40:00,Card,731.83,USD,Shopify Store,Western Europe,CUST-3510,0
6d41b464,2026-09-07 08:42:00,Card,402.57,USD,Travel Booking,Southern Europe,CUST-3865,0
dab32baa,2026-09-07 08:42:00,Card,405.04,USD,Travel Booking,Western Europe,CUST-5485,0
0ce7641b,2026-09-07 08:44:00,Wallet,307.15,USD,Uber,Eastern Europe,CUST-9503,0
19982881,2026-09-07 08:45:00,Card,674.58,USD,Travel Booking,Western Europe,CUST-6782,0
5ab511f5,2026-09-07 08:49:00,Wallet,723.27,USD,Netflix,Southern Europe,CUST-5508,0
5dbb0f4c,2026-09-07 08:56:00,ACH,519.22,EUR,Uber,Western Europe,CUST-6721,0
2b84bee5,2026-09-07 08:59:00,Card,547.95,USD,Electronics Hub,Southern Europe,CUST-2922,0
2f377c1b,2026-09-07 09:12:00,Card,132.44,EUR,Netflix,Northern Europe,CUST-7128,0
d34ca030,2026-09-07 09:19:00,Card,742.83,USD,Amazon,Northern Europe,CUST-4765,0
9141ead3,2026-09-07 09:23:00,Card,384.28,EUR,Grocery Mart,North America,CUST-5904,0
fec982c8,2026-09-07 09:25:00,Card,110.15,USD,Uber,North America,CUST-5168,0
515f0497,2026-09-07 09:42:00,Wallet,556.05,USD,Grocery Mart,Northern Europe,CUST-1523,0
c0d7cec4,2026-09-07 09:43:00,Card,497.47,USD,Travel Booking,North America,CUST-3192,0
9a9607ff,2026-09-07 09:50:00,ACH,721.31,EUR,Electronics Hub,Northern Europe,CUST-2503,0
1e306976,2026-09-07 09:54:00,ACH,181.22,USD,Travel Booking,North America,CUST-8085,0
8ea3ec02,2026-09-07 10:04:00,Wallet,42.58,USD,Electronics Hub,Western Europe,CUST-7543,0
9cb5a259,2026-09-07 10:13:00,ACH,96.08,EUR,Netflix,North America,CUST-9042,0
0ad17581,2026-09-07 10:16:00,Wallet,672.08,EUR,Electronics Hub,Southern Europe,CUST-1226,0
b32d2883,2026-09-07 10:18:00,ACH,443.56,USD,Spotify,North America,CUST-5132,0
8d74d59a,2026-09-07 10:32:00,ACH,235.94,USD,Amazon,North America,CUST-1298,0
f0c59d29,2026-09-07 10:34:00,ACH,137.21,EUR,Electronics Hub,Western Europe,CUST-6709,0
dc1a30eb,2026-09-07 10:35:00,Wallet,1372.06,USD,Uber,Northern Europe,CUST-2593,1
dbf1f316,2026-09-07 10:39:00,Wallet,96.4,EUR,Netflix,North America,CUST-4929,0
90a29fa1,2026-09-07 10:39:00,Card,496.42,USD,Shopify Store,Eastern Europe,CUST-3219,0
abb0bc4c,2026-09-07 10:43:00,Card,82.03,USD,Uber,Eastern Europe,CUST-3341,0
24ff6769,2026-09-07 10:55:00,ACH,455.83,EUR,Amazon,Northern Europe,CUST-4836,0
628d5726,2026-09-07 11:01:00,Card,32.09,EUR,Electronics Hub,Eastern Europe,CUST-9213,0
4edac46d,2026-09-07 11:04:00,ACH,271.85,USD,Fashion Outlet,North America,CUST-4353,0
19cd615f,2026-09-07 11:16:00,Wallet,125.8,EUR,Uber,North America,CUST-3720,0
5c8376ca,2026-09-07 11:29:00,Wallet,12.4,EUR,Shopify Store,North America,CUST-7487,0
3f93e66f,2026-09-07 11:29:00,ACH,217.08,EUR,Local Coffee Shop,North America,CUST-6391,0
41c7b837,2026-09-07 11:31:00,Card,455.86,USD,Grocery Mart,Eastern Europe,CUST-1363,0
c27c42a7,2026-09-07 11:32:00,Card,772.63,EUR,Grocery Mart,North America,CUST-7649,0
7c244bfe,2026-09-07 11:37:00,Card,178.61,USD,Spotify,North America,CUST-6594,0
6f798713,2026-09-07 11:38:00,ACH,288.51,USD,Pharmacy Plus,Eastern Europe,CUST-6418,0
5491519b,2026-09-07 11:50:00,Card,407.14,USD,Travel Booking,Eastern Europe,CUST-4618,0
80e0246a,2026-09-07 12:04:00,Card,626.31,USD,Pharmacy Plus,Southern Europe,CUST-2860,0
ce55048d,2026-09-07 12:06:00,Card,321.07,USD,Pharmacy Plus,Northern Europe,CUST-9506,0
54a68af0,2026-09-07 12:15:00,Card,769.83,EUR,Fashion Outlet,Eastern Europe,CUST-6059,0
60f17de0,2026-09-07 12:20:00,Wallet,543.86,EUR,Local Coffee Shop,North America,CUST-6383,0
5f66db17,2026-09-07 12:26:00,ACH,173.32,EUR,Netflix,Southern Europe,CUST-9853,0
b2f6bfb2,2026-09-07 12:26:00,ACH,720.57,USD,Spotify,North America,CUST-8119,0
1497d23b,2026-09-07 12:28:00,Wallet,311.19,USD,Shopify Store,Southern Europe,CUST-9060,0
789c11d6,2026-09-07 12:40:00,Card,685.27,EUR,Local Coffee Shop,Southern Europe,CUST-2563,0
a90956d4,2026-09-07 12:43:00,Card,643.81,EUR,Pharmacy Plus,Western Europe,CUST-3481,0
5c1b7416,2026-09-07 12:44:00,ACH,634.67,USD,Grocery Mart,Eastern Europe,CUST-7092,0
a41da917,2026-09-07 12:45:00,Wallet,504.93,USD,Uber,Eastern Europe,CUST-6862,0
beaad433,2026-09-07 12:50:00,ACH,410.06,USD,Local Coffee Shop,Northern Europe,CUST-4337,0
cb6c4d85,2026-09-07 12:51:00,Card,585.92,USD,Spotify,Eastern Europe,CUST-2944,0
b4d52316,2026-09-07 12:52:00,Wallet,681.12,USD,Fashion Outlet,Northern Europe,CUST-7611,0
